SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL
13367,13368,4086,NJ-00033,PLEASANTVILLE,08232,ATLANTIC,NJ,"1,677,557.00","1,287,698.00","389,859.00","252,500.00","70,500.00","40,400.00","141,600.00"
13367,13368,4086,NJ-00033,PLEASANTVILLLE,08232,ATLANTIC,NJ,0.00,0.00,0.00,"71,900.00",0.00,0.00,"71,900.00"
13367,13368,4086,NJ-00033,POINT LEASANT BEACH,08742,OCEAN,NJ,"151,250.00","118,250.00","33,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,POINT PLEASANT,08742,OCEAN,NJ,"139,465.00","91,867.00","47,598.00","23,200.00","8,700.00",0.00,"14,500.00"
13367,13368,4086,NJ-00033,POINT PLEASANT BEACH,08741,OCEAN,NJ,"217,858.00","141,558.00","76,300.00","204,000.00","127,700.00","76,300.00",0.00
13367,13368,4086,NJ-00033,POINT PLEASANT BEACH,08742,OCEAN,NJ,"15,729,792.00","13,839,521.00","1,890,271.00","3,308,000.00","2,498,800.00","564,700.00","244,500.00"
13367,13368,4086,NJ-00033,POINT PLEASANT BORO,08742,OCEAN,NJ,"2,103,449.00","1,399,931.00","703,518.00","434,900.00","195,300.00","209,300.00","30,300.00"
13367,13368,4086,NJ-00033,PORT MONMOUTH,07758,MIDDLESEX,NJ,"23,999.00","23,099.00",900.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,PORT MONMOUTH,07718,MONMOUTH,NJ,0.00,0.00,0.00,"15,000.00",0.00,0.00,"15,000.00"
13367,13368,4086,NJ-00033,PORT MONMOUTH,07748,MONMOUTH,NJ,"4,048.00",0.00,"4,048.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,PORT MONMOUTH,07758,MONMOUTH,NJ,"2,101,377.00","1,927,248.00","174,129.00","101,900.00","95,900.00","5,000.00","1,000.00"
13367,13368,4086,NJ-00033,PORT NEWARK,07114,ESSEX,NJ,"6,264,485.00","1,850,682.00","4,413,803.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,PORT NORRIS,08349,CUMBERLAND,NJ,"99,937.00","75,367.00","24,570.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,PORT READING,07064,MIDDLESEX,NJ,"164,681.00","129,213.00","35,468.00","225,900.00","129,300.00","25,500.00","71,100.00"
13367,13368,4086,NJ-00033,PORT REPUBLIC,08241,ATLANTIC,NJ,"747,046.00","535,220.00","211,826.00","88,000.00",0.00,"78,500.00","9,500.00"
13367,13368,4086,NJ-00033,PRINCETON,08540,MERCER,NJ,"198,191.00","72,778.00","125,413.00","127,600.00",0.00,"125,400.00","2,200.00"
13367,13368,4086,NJ-00033,PT PLEAS BCH,08742,OCEAN,NJ,"111,832.00","73,653.00","38,179.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,PT PLEASANT,08742,OCEAN,NJ,"289,119.00","211,345.00","77,774.00","283,800.00","171,300.00","39,000.00","73,500.00"
13367,13368,4086,NJ-00033,PT PLEASANT BEACH,08742,OCEAN,NJ,"1,241,059.00","1,007,787.00","233,272.00","231,300.00","104,300.00","127,000.00",0.00
13367,13368,4086,NJ-00033,PT.  PLEASANT BEACH,08742,OCEAN,NJ,"349,578.00","301,818.00","47,760.00","349,600.00","301,900.00","47,700.00",0.00
13367,13368,4086,NJ-00033,PT. PLEASANT,08742,OCEAN,NJ,"42,677.00",0.00,"42,677.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,PT. PLEASANT BEACH,08742,OCEAN,NJ,"253,527.00","201,377.00","52,150.00","123,400.00","84,500.00","38,900.00",0.00
13367,13368,4086,NJ-00033,RAHWAY,07065,UNION,NJ,"1,109,561.00","869,233.00","240,328.00","855,200.00","694,900.00","160,300.00",0.00
13367,13368,4086,NJ-00033,RANDOLPH,07869,MORRIS,NJ,"3,191.00","3,191.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,RARITAN,08869,SOMERSET,NJ,"8,840.00",200.00,"8,640.00","8,900.00",200.00,"8,700.00",0.00
13367,13368,4086,NJ-00033,RED BANK,07701,MONMOUTH,NJ,"2,173,085.00","1,870,927.00","302,158.00","599,100.00","347,900.00","186,600.00","64,600.00"
13367,13368,4086,NJ-00033,RED BANK,07704,MONMOUTH,NJ,"25,140.00",0.00,"25,140.00","100,300.00",0.00,"24,900.00","75,400.00"
13367,13368,4086,NJ-00033,RIDGEFIELD PARK,07660,BERGEN,NJ,"214,584.00","2,415.00","212,169.00","129,100.00","2,500.00","110,000.00","16,600.00"
13367,13368,4086,NJ-00033,RIDGEWOOD,07450,BERGEN,NJ,"10,881.00","4,001.00","6,880.00","4,100.00","4,100.00",0.00,0.00
13367,13368,4086,NJ-00033,RINGWOOD,07456,PASSAIC,NJ,288.00,0.00,288.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,RIO GRANDE,08242,CAPE MAY,NJ,"93,200.00","72,284.00","20,916.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,ROBBINSVILLE,08619,MERCER,NJ,"7,632.00",399.00,"7,233.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,ROBBINSVILLE,08691,MERCER,NJ,0.00,0.00,0.00,"5,000.00",0.00,0.00,"5,000.00"
13367,13368,4086,NJ-00033,ROCHELLE PARK,07662,BERGEN,NJ,"16,575.00","4,530.00","12,045.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,ROSELAND,07068,ESSEX,NJ,"6,438.00",0.00,"6,438.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,ROSELLE,07203,UNION,NJ,"37,349.00","25,849.00","11,500.00","85,100.00","16,800.00",0.00,"68,300.00"
13367,13368,4086,NJ-00033,ROSELLE PARK,07204,UNION,NJ,"128,475.00","104,220.00","24,255.00","76,700.00","69,500.00","7,200.00",0.00
13367,13368,4086,NJ-00033,RUMSON,07760,MONMOUTH,NJ,"1,452,197.00","1,334,416.00","117,781.00","399,200.00","363,200.00","3,600.00","32,400.00"
13367,13368,4086,NJ-00033,RUTHERFORD,07070,BERGEN,NJ,"1,477,753.00","310,843.00","1,166,910.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,S KEARNY,07032,HUDSON,NJ,"11,759.00",0.00,"11,759.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,S SEASIDE PARK,08752,OCEAN,NJ,"9,398.00","9,398.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,S. KEARNEY,07107,ESSEX,NJ,"12,700.00",0.00,"12,700.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,S. KEARNEY,07032,HUDSON,NJ,"14,600.00",0.00,"14,600.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,S. KEARNY,07032,HUDSON,NJ,"18,450.00",0.00,"18,450.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,S. KEARNY,07305,HUDSON,NJ,"35,000.00",0.00,"35,000.00","9,800.00",0.00,"9,800.00",0.00
13367,13368,4086,NJ-00033,S. SEASIDE PARK,08752,OCEAN,NJ,"72,455.00","61,955.00","10,500.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SADDLE BROOK,07663,BERGEN,NJ,"39,235.00","39,235.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SANDY HOOK,07732,MONMOUTH,NJ,"71,100.00",0.00,"71,100.00","67,600.00",0.00,"67,600.00",0.00
13367,13368,4086,NJ-00033,SAREVILLE,08872,MIDDLESEX,NJ,"6,822.00",0.00,"6,822.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SAYREVILLE,08872,MIDDLESEX,NJ,"4,545,845.00","1,802,422.00","2,743,423.00","2,198,000.00","1,335,300.00","621,500.00","241,200.00"
13367,13368,4086,NJ-00033,SCOTCH PLAINS,07076,UNION,NJ,"125,115.00","61,165.00","63,950.00","297,600.00","22,600.00","62,000.00","213,000.00"
13367,13368,4086,NJ-00033,SEA BRIGHT,07660,MONMOUTH,NJ,"347,056.00","310,056.00","37,000.00","29,600.00","25,300.00","4,300.00",0.00
13367,13368,4086,NJ-00033,SEA BRIGHT,07760,MONMOUTH,NJ,"27,417,199.00","22,390,210.00","5,026,989.00","6,061,800.00","4,337,100.00","1,407,100.00","317,600.00"
13367,13368,4086,NJ-00033,SEA BRIGHT,07764,MONMOUTH,NJ,0.00,0.00,0.00,"12,800.00",0.00,0.00,"12,800.00"
13367,13368,4086,NJ-00033,SEA GIRT,08750,MONMOUTH,NJ,"128,048.00","125,048.00","3,000.00","55,400.00","42,100.00","1,800.00","11,500.00"
13367,13368,4086,NJ-00033,SEA ISLE,08045,ATLANTIC,NJ,"119,099.00",0.00,"119,099.00","208,300.00",0.00,"119,100.00","89,200.00"
13367,13368,4086,NJ-00033,SEA ISLE,08243,CAPE MAY,NJ,"17,975.00",0.00,"17,975.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SEA ISLE CITY,08243,CAPE MAY,NJ,"1,468,084.00","577,789.00","890,295.00","254,000.00","96,200.00","149,900.00","7,900.00"
13367,13368,4086,NJ-00033,SEA SIDE PARK,08751,OCEAN,NJ,"498,066.00","495,466.00","2,600.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SEABRIGHT,07760,MONMOUTH,NJ,"487,600.00","456,210.00","31,390.00","28,300.00","24,700.00","3,600.00",0.00
13367,13368,4086,NJ-00033,SEASIDE,08751,OCEAN,NJ,"17,485.00","16,185.00","1,300.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SEASIDE HEIGHTS,07724,OCEAN,NJ,"18,377.00","7,677.00","10,700.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SEASIDE HEIGHTS,07851,OCEAN,NJ,"176,385.00","163,585.00","12,800.00","143,900.00","121,600.00","12,800.00","9,500.00"
13367,13368,4086,NJ-00033,SEASIDE HEIGHTS,08751,OCEAN,NJ,"34,046,922.00","26,701,111.00","7,345,811.00","9,678,900.00","6,681,600.00","2,243,600.00","753,700.00"
13367,13368,4086,NJ-00033,SEASIDE HEIGHTS,08752,OCEAN,NJ,"108,506.00",0.00,"108,506.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SEASIDE HEIGHTS,08753,OCEAN,NJ,"561,005.00","523,015.00","37,990.00","8,200.00","5,600.00",0.00,"2,600.00"
13367,13368,4086,NJ-00033,SEASIDE HEIGHTS,08817,OCEAN,NJ,"81,349.00","69,399.00","11,950.00","62,500.00","49,400.00","12,000.00","1,100.00"
13367,13368,4086,NJ-00033,SEASIDE HTS,08751,OCEAN,NJ,"575,500.00","551,372.00","24,128.00","5,100.00",0.00,"5,100.00",0.00
13367,13368,4086,NJ-00033,SEASIDE PARK,08752,MIDDLESEX,NJ,"64,506.00","62,306.00","2,200.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SEASIDE PARK,08732,OCEAN,NJ,"68,967.00","38,348.00","30,619.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SEASIDE PARK,08752,OCEAN,NJ,"6,800,924.00","5,562,567.00","1,238,357.00","3,362,200.00","2,274,200.00","728,300.00","359,700.00"
13367,13368,4086,NJ-00033,SEASIIDE HEIGHTS,08751,OCEAN,NJ,"51,971.00",0.00,"51,971.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SEASISE HEIGHTS,08751,OCEAN,NJ,"380,125.00","318,075.00","62,050.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SEAVILLE,08230,CAPE MAY,NJ,"25,012.00",0.00,"25,012.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SECAUCUS,07094,HUDSON,NJ,"3,817,214.00","3,674,745.00","142,469.00","1,134,900.00","1,122,700.00",0.00,"12,200.00"
13367,13368,4086,NJ-00033,SEWAREN,07077,BERGEN,NJ,"16,520.00",0.00,"16,520.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SEWAREN,07077,MIDDLESEX,NJ,"454,085.00","386,513.00","67,572.00","234,600.00","187,800.00","37,300.00","9,500.00"
13367,13368,4086,NJ-00033,SEWARREN,07077,MIDDLESEX,NJ,"45,962.00",0.00,"45,962.00","37,500.00",0.00,"26,600.00","10,900.00"
13367,13368,4086,NJ-00033,SHIP BOTTOM,08008,OCEAN,NJ,"5,340,954.00","3,595,162.00","1,745,792.00","1,498,700.00","611,100.00","543,300.00","329,100.00"
13367,13368,4086,NJ-00033,SHIPBOTTOM,08008,OCEAN,NJ,"41,478.00","29,678.00","11,800.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SHORT HILLS,07078,ESSEX,NJ,"13,497.00",0.00,"13,497.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SHREWSBURY,07702,MONMOUTH,NJ,"165,978.00","153,134.00","12,844.00","173,100.00","66,600.00",0.00,"106,500.00"
13367,13368,4086,NJ-00033,SICKLERVILLE,08081,CAMDEN,NJ,"6,329.00","6,329.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SO MANTOLOKING,08739,OCEAN,NJ,"160,714.00","143,914.00","16,800.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SO. AMBOY,08879,MIDDLESEX,NJ,"8,000.00",0.00,"8,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SOMERS POINT,08223,ATLANTIC,NJ,"59,894.00","56,394.00","3,500.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SOMERS POINT,08234,ATLANTIC,NJ,"85,251.00","35,511.00","49,740.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SOMERS POINT,08244,ATLANTIC,NJ,"1,667,442.00","1,557,904.00","109,538.00","1,438,900.00","1,393,500.00","28,600.00","16,800.00"
13367,13368,4086,NJ-00033,SOMERSET,08873,SOMERSET,NJ,"379,435.00","303,311.00","76,124.00","390,500.00","296,400.00","66,200.00","27,900.00"
13367,13368,4086,NJ-00033,SOMERVILLE,08876,SOMERSET,NJ,"12,186.00","11,986.00",200.00,"113,700.00",0.00,0.00,"113,700.00"
13367,13368,4086,NJ-00033,SOURTH KEARNY,07032,HUDSON,NJ,"68,000.00",0.00,"68,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SOUTH  KEARNY,07032,UNION,NJ,"185,598.00",0.00,"185,598.00","178,500.00",0.00,"108,500.00","70,000.00"
13367,13368,4086,NJ-00033,SOUTH  TOMS RIVER,08757,OCEAN,NJ,"264,031.00","108,081.00","155,950.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SOUTH AMBOY,08872,MIDDLESEX,NJ,"157,307.00","120,962.00","36,345.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SOUTH AMBOY,08879,MIDDLESEX,NJ,"2,129,642.00","1,544,767.00","584,875.00","224,700.00","88,400.00","136,300.00",0.00
13367,13368,4086,NJ-00033,SOUTH CARNEY,07632,HUDSON,NJ,"50,000.00",0.00,"50,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SOUTH HACKENSACK,07606,BERGEN,NJ,"4,939,054.00","463,377.00","4,475,677.00","2,667,000.00",0.00,"2,422,000.00","245,000.00"
13367,13368,4086,NJ-00033,SOUTH KEARNEY,07032,HUDSON,NJ,"58,950.00",0.00,"58,950.00","37,000.00",0.00,"16,700.00","20,300.00"
13367,13368,4086,NJ-00033,SOUTH KEARNY,07083,ESSEX,NJ,"49,500.00",0.00,"49,500.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SOUTH KEARNY,07032,HUDSON,NJ,"1,828,470.00","333,950.00","1,494,520.00","432,600.00","309,900.00","122,700.00",0.00
13367,13368,4086,NJ-00033,SOUTH KEARNY,07032,HUNTERDON,NJ,"29,000.00",0.00,"29,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SOUTH MANTOLOKING,08738,OCEAN,NJ,"109,741.00","88,441.00","21,300.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SOUTH MANTOLOKING (BRICK),08738,OCEAN,NJ,"421,648.00","396,398.00","25,250.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SOUTH PLAINFIELD,07080,MIDDLESEX,NJ,"312,381.00","309,191.00","3,190.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SOUTH RIVER,08520,MERCER,NJ,"126,161.00","126,161.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SOUTH RIVER,08872,MIDDLESEX,NJ,"3,844.00",0.00,"3,844.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SOUTH RIVER,08882,MIDDLESEX,NJ,"3,393,985.00","2,236,662.00","1,157,323.00","1,399,200.00","1,011,000.00","294,200.00","94,000.00"
13367,13368,4086,NJ-00033,SOUTH SEASIDE PARK,08752,OCEAN,NJ,"171,862.00","128,738.00","43,124.00","144,800.00","110,500.00","34,300.00",0.00
13367,13368,4086,NJ-00033,SOUTH TOMS RIVER,08757,OCEAN,NJ,"87,877.00",0.00,"87,877.00","7,700.00",0.00,"7,700.00",0.00
13367,13368,4086,NJ-00033,SPARTA,07871,SUSSEX,NJ,"63,902.00","50,902.00","13,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SPOTSWOOD,08884,MIDDLESEX,NJ,"834,851.00","17,529.00","817,322.00","802,800.00",0.00,"802,800.00",0.00
13367,13368,4086,NJ-00033,SPRAY BEACH,08008,OCEAN,NJ,"119,039.00","104,939.00","14,100.00","94,600.00","80,500.00","14,100.00",0.00
13367,13368,4086,NJ-00033,SPRING LAKE,07762,MONMOUTH,NJ,"218,409.00","155,564.00","62,845.00","240,900.00","6,500.00","21,800.00","212,600.00"
13367,13368,4086,NJ-00033,SPRING LAKE HEIGHTS,07762,MONMOUTH,NJ,"31,391.00","31,391.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SPRINGFIELD,07081,UNION,NJ,0.00,0.00,0.00,"7,200.00",0.00,0.00,"7,200.00"
13367,13368,4086,NJ-00033,STAFFORD,08050,OCEAN,NJ,"104,140.00","89,210.00","14,930.00","14,000.00","11,300.00","2,700.00",0.00
13367,13368,4086,NJ-00033,STAFFORD TOWNSHIP,08050,OCEAN,NJ,"67,504.00","48,923.00","18,581.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,STANHOPE,07874,SUSSEX,NJ,"111,428.00","111,428.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,STIRLING,07980,MORRIS,NJ,"151,475.00","144,245.00","7,230.00","222,200.00","22,200.00",0.00,"200,000.00"
13367,13368,4086,NJ-00033,STONE HARBOR,08247,CAPE MAY,NJ,"1,268,502.00","1,017,501.00","251,001.00","217,000.00","192,700.00","21,500.00","2,800.00"
13367,13368,4086,NJ-00033,STRATHMERE,08248,CAPE MAY,NJ,"295,749.00","220,352.00","75,397.00","36,100.00","25,300.00","10,800.00",0.00
13367,13368,4086,NJ-00033,SUCCASUNNA,07876,MORRIS,NJ,"6,103.00",0.00,"6,103.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SUMMIT,07901,UNION,NJ,"7,100.00",0.00,"7,100.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SURF CITY,07981,OCEAN,NJ,"93,878.00","90,278.00","3,600.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,SURF CITY,08008,OCEAN,NJ,"1,552,164.00","1,111,343.00","440,821.00","305,900.00","144,600.00","111,600.00","49,700.00"
13367,13368,4086,NJ-00033,TEANECK,07666,BERGEN,NJ,"848,919.00","169,741.00","679,178.00","385,500.00","30,600.00","354,900.00",0.00
13367,13368,4086,NJ-00033,TETERBORO,07608,BERGEN,NJ,"40,000.00",0.00,"40,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,TINTON FALLS,07701,MONMOUTH,NJ,0.00,0.00,0.00,"100,000.00",0.00,0.00,"100,000.00"
13367,13368,4086,NJ-00033,TINTON FALLS,07724,MONMOUTH,NJ,"66,693.00","24,828.00","41,865.00","184,200.00",0.00,0.00,"184,200.00"
13367,13368,4086,NJ-00033,TINTON FALLS,07753,MONMOUTH,NJ,0.00,0.00,0.00,"7,200.00",0.00,0.00,"7,200.00"
13367,13368,4086,NJ-00033,TITUSVILLE,08560,MERCER,NJ,"14,768.00","14,768.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,TOMS RIVER,07853,OCEAN,NJ,"22,645.00","21,545.00","1,100.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,TOMS RIVER,08735,OCEAN,NJ,"1,166,712.00","990,577.00","176,135.00","804,500.00","698,700.00","89,200.00","16,600.00"
13367,13368,4086,NJ-00033,TOMS RIVER,08738,OCEAN,NJ,"118,193.00","64,478.00","53,715.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,TOMS RIVER,08751,OCEAN,NJ,"28,442.00","25,542.00","2,900.00","28,500.00","25,600.00","2,900.00",0.00
13367,13368,4086,NJ-00033,TOMS RIVER,08753,OCEAN,NJ,"11,611,456.00","9,230,940.00","2,380,516.00","3,995,400.00","2,397,700.00","1,145,500.00","452,200.00"
13367,13368,4086,NJ-00033,TOMS RIVER,08755,OCEAN,NJ,"1,555,615.00","1,324,027.00","231,588.00","481,200.00","8,000.00","14,000.00","459,200.00"
13367,13368,4086,NJ-00033,TOMS RIVER,08757,OCEAN,NJ,"406,644.00","139,700.00","266,944.00","458,200.00","139,800.00","259,500.00","58,900.00"
13367,13368,4086,NJ-00033,TOMSRIVER,08735,OCEAN,NJ,"78,225.00","63,725.00","14,500.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,TOWNSHIP OF LONG BEACH,08008,OCEAN,NJ,"137,029.00","115,829.00","21,200.00","137,100.00","115,900.00","21,200.00",0.00
13367,13368,4086,NJ-00033,TRENTON,08609,HUDSON,NJ,"1,450.00",0.00,"1,450.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,TRENTON,08690,MERCER,NJ,"39,054.00","34,254.00","4,800.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,TUCKERTON,08087,OCEAN,NJ,"4,682,297.00","3,709,649.00","972,648.00","1,333,800.00","827,000.00","139,200.00","367,600.00"
13367,13368,4086,NJ-00033,UNION,07081,UNION,NJ,"61,596.00","1,596.00","60,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,UNION,07083,UNION,NJ,"204,945.00","2,541.00","202,404.00","227,000.00",0.00,"188,100.00","38,900.00"
13367,13368,4086,NJ-00033,UNION BEACH,07733,MONMOUTH,NJ,"67,622.00","66,322.00","1,300.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,UNION BEACH,07735,MONMOUTH,NJ,"8,156,697.00","7,183,138.00","973,559.00","2,277,100.00","1,564,600.00","460,600.00","251,900.00"
13367,13368,4086,NJ-00033,UNION BEACH,07735,MORRIS,NJ,"27,836.00","13,406.00","14,430.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,UNION CITY,07087,HUDSON,NJ,"271,426.00","173,767.00","97,659.00","5,100.00",0.00,"5,100.00",0.00
13367,13368,4086,NJ-00033,VENTNOR,08406,ATLANTIC,NJ,"1,796,314.00","1,380,322.00","415,992.00","485,800.00","268,600.00","122,000.00","95,200.00"
13367,13368,4086,NJ-00033,VENTNOR CITY,08247,ATLANTIC,NJ,"5,161.00","5,161.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,VENTNOR CITY,08406,ATLANTIC,NJ,"3,202,977.00","2,602,430.00","600,547.00","395,800.00","249,300.00","113,600.00","32,900.00"
13367,13368,4086,NJ-00033,VERONA,07044,ESSEX,NJ,"3,608.00",0.00,"3,608.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,VILLAS,08251,CAPE MAY,NJ,"104,647.00","80,922.00","23,725.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,VINELAND,08360,CUMBERLAND,NJ,"30,152.00","30,152.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,W. KEANSBURG,07734,MONMOUTH,NJ,"5,347.00","2,941.00","2,406.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,WALL,07719,MONMOUTH,NJ,"180,092.00","69,671.00","110,421.00","429,800.00",0.00,"110,500.00","319,300.00"
13367,13368,4086,NJ-00033,WALL,07727,MONMOUTH,NJ,"176,260.00",0.00,"176,260.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,WALL TOWNSHIP,08724,MONMOUTH,NJ,0.00,0.00,0.00,"77,600.00",0.00,0.00,"77,600.00"
13367,13368,4086,NJ-00033,WALLINGTON,07057,BERGEN,NJ,"49,044.00","12,783.00","36,261.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,WANAQUE,07465,PASSAIC,NJ,"4,475.00","2,175.00","2,300.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,WARETOWN,08757,OCEAN,NJ,"62,872.00","57,359.00","5,513.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,WARETOWN,08758,OCEAN,NJ,"2,603,104.00","2,463,289.00","139,815.00","596,000.00","467,400.00","46,300.00","82,300.00"
13367,13368,4086,NJ-00033,WARETWON,08758,OCEAN,NJ,"14,350.00","3,225.00","11,125.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,WARREN,07059,SOMERSET,NJ,0.00,0.00,0.00,"362,100.00",0.00,0.00,"362,100.00"
13367,13368,4086,NJ-00033,WASHINGTON,07882,WARREN,NJ,"273,193.00","171,904.00","101,289.00","56,500.00",0.00,"54,200.00","2,300.00"
13367,13368,4086,NJ-00033,WATCHUNG,07069,SOMERSET,NJ,"12,171.00","7,421.00","4,750.00","47,700.00",0.00,0.00,"47,700.00"
13367,13368,4086,NJ-00033,WAYNE,07470,PASSAIC,NJ,"27,940.00",0.00,"27,940.00","28,000.00",0.00,"28,000.00",0.00
13367,13368,4086,NJ-00033,WEEHAWKEN,07086,HUDSON,NJ,"1,764,952.00","1,282,732.00","482,220.00","1,176,100.00","700,300.00","437,800.00","38,000.00"
13367,13368,4086,NJ-00033,WEST ATLANTIC CITY,08232,ATLANTIC,NJ,"955,148.00","709,466.00","245,682.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,WEST ATLANTIC CITY,08234,ATLANTIC,NJ,"461,311.00","373,373.00","87,938.00","266,500.00","190,200.00","21,700.00","54,600.00"
13367,13368,4086,NJ-00033,WEST CREEK,08092,OCEAN,NJ,"785,170.00","537,500.00","247,670.00","63,600.00","21,900.00","3,000.00","38,700.00"
13367,13368,4086,NJ-00033,WEST LONG BRANCH,07764,MONMOUTH,NJ,0.00,0.00,0.00,"78,100.00",0.00,0.00,"78,100.00"
13367,13368,4086,NJ-00033,WEST NEW YORK,07093,HUDSON,NJ,"203,817.00","38,085.00","165,732.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,WEST ORANGE,07052,ESSEX,NJ,"148,356.00","55,506.00","92,850.00","1,800.00",0.00,0.00,"1,800.00"
